ID do pedido,Data,Cod. Produto,ID Loja,Quantidade,Valor Unitario,Valor Total
39745,44762,GO0004,L90011,2,86.88,173.76
39797,44762,TR0004,L90011,1,8.87,8.87
53246,44762,BA0001,L90011,3,50.42,151.26
54589,44762,TR0002,L90011,1,5.37,5.37
57030,44762,BO0001,L90011,3,14.74,44.22
67233,44762,BO0004,L90011,2,56.29,112.58
85541,44762,BA0001,L90011,2,56.29,112.58
89906,44762,BO0004,L90011,1,86.85,86.85
93273,44762,BA0001,L90011,2,50.42,100.84
96444,44762,TR0002,L90011,5,5.37,26.85
96973,44762,BA0001,L90011,2,56.29,112.58
97639,44762,TR0003,L90011,5,6.71,33.55
11599,44763,BA0002,L90011,4,11.62,46.48
19758,44763,GO0003,L90011,1,50.42,50.42
28745,44763,GO0003,L90011,2,56.29,112.58
35853,44763,BO0004,L90011,1,56.29,56.29
36378,44763,TR0003,L90011,1,6.71,6.71
36757,44763,BO0004,L90011,2,46.52,93.04
61801,44763,GO0003,L90011,2,56.29,112.58
80851,44763,TR0002,L90011,2,5.37,10.74
91535,44763,BO0004,L90011,2,86.85,173.7
92717,44763,GO0003,L90011,1,67.43,67.43
95449,44763,GO0003,L90011,2,69.04,138.08
103909,44763,TR0004,L90011,1,8.87,8.87
17717,44764,BA0001,L90011,3,56.29,168.87
20253,44764,TR0004,L90011,1,8.87,8.87
36443,44764,GO0002,L90011,1,84.3,84.3
47778,44764,GO0002,L90011,2,84.3,168.6
47860,44764,TR0004,L90011,1,8.87,8.87
51429,44764,GO0001,L90011,1,162.26,162.26
58879,44764,GO0001,L90011,2,162.26,324.52
73378,44764,GO0001,L90011,5,162.26,811.3
82656,44764,GO0001,L90011,2,162.26,324.52
95808,44764,TR0003,L90011,3,6.71,20.13
101308,44764,BO0002,L90011,2,16.42,32.84
102370,44764,BO0004,L90011,2,67.43,134.86
11479,44765,BA0001,L90011,1,86.85,86.85
11718,44765,BO0001,L90011,5,14.74,73.7
19938,44765,GO0002,L90011,5,84.3,421.5
34488,44765,TR0003,L90011,2,6.71,13.42
39270,44765,GO0004,L90011,2,86.88,173.76
56779,44765,BA0001,L90011,2,67.43,134.86
67035,44765,BO0004,L90011,1,67.43,67.43
68336,44765,GO0003,L90011,1,56.29,56.29
73526,44765,BA0002,L90011,1,11.62,11.62
77933,44765,BA0001,L90011,5,50.42,252.1
90752,44765,BA0001,L90011,2,67.43,134.86
95450,44765,GO0002,L90011,1,84.3,84.3
97140,44765,GO0002,L90011,1,84.3,84.3
13044,44766,GO0002,L90011,1,84.3,84.3
14555,44766,BA0001,L90011,1,50.42,50.42
15408,44766,GO0003,L90011,1,86.85,86.85
31597,44766,GO0004,L90011,3,86.88,260.64
36768,44766,TR0003,L90011,1,6.71,6.71
50049,44766,BO0003,L90011,1,23.29,23.29
54644,44766,BA0001,L90011,1,86.85,86.85
58727,44766,TR0004,L90011,2,8.87,17.74
60256,44766,GO0001,L90011,1,162.26,162.26
64859,44766,GO0001,L90011,5,162.26,811.3
71887,44766,GO0003,L90011,1,67.43,67.43
74155,44766,TR0003,L90011,1,6.71,6.71
82101,44766,BA0002,L90011,1,11.62,11.62
83114,44766,BA0004,L90011,2,41.78,83.56
85882,44766,BA0001,L90011,1,50.42,50.42
94563,44766,GO0003,L90011,1,69.04,69.04
25910,44767,GO0003,L90011,2,69.04,138.08
38748,44767,BO0001,L90011,2,14.74,29.48
56634,44767,TR0004,L90011,3,8.87,26.61
60055,44767,BO0002,L90011,1,16.42,16.42
64050,44767,GO0001,L90011,2,162.26,324.52
68706,44767,GO0001,L90011,2,162.26,324.52
69208,44767,BO0002,L90011,2,16.42,32.84
72979,44767,GO0004,L90011,3,86.88,260.64
81440,44767,GO0004,L90011,2,86.88,173.76
86281,44767,BO0001,L90011,2,14.74,29.48
91217,44767,GO0003,L90011,1,67.43,67.43
92215,44767,GO0002,L90011,2,84.3,168.6
95193,44767,BA0001,L90011,1,50.42,50.42
95919,44767,BA0001,L90011,1,21.71,21.71
96048,44767,GO0001,L90011,1,162.26,162.26
97601,44767,GO0004,L90011,2,86.88,173.76
13273,44768,BO0004,L90011,2,67.43,134.86
30654,44768,BO0004,L90011,2,46.52,93.04
63437,44768,TR0001,L90011,1,8.06,8.06
73678,44768,BO0001,L90011,5,14.74,73.7
74498,44768,TR0001,L90011,1,8.06,8.06
84049,44768,BO0004,L90011,3,46.52,139.56
86301,44768,GO0003,L90011,1,69.04,69.04
94088,44768,BO0001,L90011,2,14.74,29.48
98484,44768,BA0001,L90011,1,67.43,67.43
98876,44768,GO0004,L90011,1,86.88,86.88
99174,44768,TR0004,L90011,3,8.87,26.61
11693,44769,TR0004,L90011,1,8.87,8.87
31446,44769,GO0004,L90011,1,86.88,86.88
32604,44769,GO0002,L90011,1,84.3,84.3
39164,44769,TR0004,L90011,2,8.87,17.74
41480,44769,BA0004,L90011,3,41.78,125.34
41765,44769,TR0002,L90011,4,5.37,21.48
55138,44769,TR0004,L90011,1,8.87,8.87
75859,44769,BA0002,L90011,2,11.62,23.24
101719,44769,BA0001,L90011,2,21.71,43.42
104361,44769,GO0003,L90011,1,86.85,86.85
105689,44769,BO0002,L90011,3,16.42,49.26
106517,44769,BO0004,L90011,2,86.85,173.7
107310,44769,BA0001,L90011,1,50.42,50.42
20580,44770,TR0003,L90011,2,6.71,13.42
24091,44770,BO0003,L90011,3,23.29,69.87
26081,44770,GO0003,L90011,1,69.04,69.04
33502,44770,TR0004,L90011,2,8.87,17.74
54351,44770,GO0003,L90011,1,56.29,56.29
58862,44770,TR0001,L90011,2,8.06,16.12
58882,44770,TR0001,L90011,2,8.06,16.12
72839,44770,BA0001,L90011,2,21.71,43.42
85074,44770,BA0002,L90011,2,11.62,23.24
91297,44770,TR0001,L90011,2,8.06,16.12
96029,44770,BO0003,L90011,1,23.29,23.29
12560,44771,BA0002,L90011,1,11.62,11.62
17880,44771,BO0002,L90011,5,16.42,82.1
34109,44771,GO0004,L90011,2,86.88,173.76
53493,44771,BA0001,L90011,2,86.85,173.7
63795,44771,GO0004,L90011,1,86.88,86.88
65094,44771,BA0001,L90011,2,21.71,43.42
65446,44771,GO0003,L90011,3,69.04,207.12
70367,44771,BO0004,L90011,2,46.52,93.04
74327,44771,GO0004,L90011,3,86.88,260.64
80551,44771,BO0001,L90011,3,14.74,44.22
103128,44771,BA0001,L90011,5,21.71,108.55
107547,44771,TR0003,L90011,2,6.71,13.42
11040,44772,BO0002,L90011,1,16.42,16.42
12338,44772,TR0003,L90011,1,6.71,6.71
15558,44772,GO0003,L90011,2,56.29,112.58
20831,44772,TR0002,L90011,1,5.37,5.37
29542,44772,GO0003,L90011,1,67.43,67.43
38893,44772,GO0004,L90011,2,86.88,173.76
40746,44772,TR0001,L90011,2,8.06,16.12
46456,44772,GO0003,L90011,2,50.42,100.84
54446,44772,GO0003,L90011,1,67.43,67.43
54544,44772,BO0004,L90011,2,86.85,173.7
68411,44772,TR0001,L90011,1,8.06,8.06
68953,44772,GO0003,L90011,2,50.42,100.84
76015,44772,TR0002,L90011,2,5.37,10.74
78604,44772,GO0002,L90011,2,84.3,168.6
79701,44772,GO0002,L90011,2,84.3,168.6
85524,44772,BA0001,L90011,1,86.85,86.85
90154,44772,BO0004,L90011,1,56.29,56.29
90436,44772,GO0004,L90011,4,86.88,347.52
96213,44772,GO0002,L90011,1,84.3,84.3
98542,44772,TR0003,L90011,2,6.71,13.42
99060,44772,BO0004,L90011,3,50.42,151.26
107496,44772,BO0004,L90011,1,46.52,46.52
10329,44773,TR0004,L90011,2,8.87,17.74
18289,44773,BO0004,L90011,2,56.29,112.58
28838,44773,BO0004,L90011,5,56.29,281.45
32662,44773,BA0001,L90011,1,50.42,50.42
35647,44773,BO0004,L90011,1,56.29,56.29
43241,44773,TR0002,L90011,5,5.37,26.85
44102,44773,GO0003,L90011,3,50.42,151.26
55733,44773,BO0003,L90011,1,23.29,23.29
14912,44774,TR0004,L90011,2,8.87,17.74
26781,44774,BA0001,L90011,2,86.85,173.7
34323,44774,GO0003,L90011,2,86.85,173.7
36800,44774,BO0004,L90011,5,67.43,337.15
46983,44774,BO0002,L90011,1,16.42,16.42
48157,44774,BO0004,L90011,5,56.29,281.45
51514,44774,BA0001,L90011,2,67.43,134.86
61430,44774,BA0003,L90011,3,33.76,101.28
63110,44774,BA0004,L90011,2,41.78,83.56
72454,44774,BA0001,L90011,2,67.43,134.86
84031,44774,TR0003,L90011,4,6.71,26.84
86166,44774,BA0001,L90011,1,67.43,67.43
87046,44774,GO0003,L90011,4,69.04,276.16
93408,44774,TR0003,L90011,1,6.71,6.71
100461,44774,TR0001,L90011,5,8.06,40.3
109427,44774,BA0003,L90011,5,33.76,168.8
14542,44775,TR0004,L90011,5,8.87,44.35
32528,44775,BA0001,L90011,5,21.71,108.55
56392,44775,BO0004,L90011,1,50.42,50.42
62571,44775,GO0004,L90011,2,86.88,173.76
87026,44775,TR0001,L90011,2,8.06,16.12
98098,44775,GO0003,L90011,2,50.42,100.84
106122,44775,BO0004,L90011,2,56.29,112.58
108399,44775,BO0004,L90011,2,50.42,100.84
11800,44776,TR0002,L90011,4,5.37,21.48
37331,44776,BA0001,L90011,1,86.85,86.85
41177,44776,BA0001,L90011,1,56.29,56.29
46653,44776,GO0002,L90011,4,84.3,337.2
64814,44776,GO0001,L90011,1,162.26,162.26
75270,44776,GO0004,L90011,2,86.88,173.76
80822,44776,GO0003,L90011,1,69.04,69.04
82246,44776,GO0001,L90011,2,162.26,324.52
90893,44776,BO0004,L90011,2,46.52,93.04
95208,44776,GO0003,L90011,3,56.29,168.87
19553,44777,GO0002,L90011,1,84.3,84.3
23293,44777,GO0003,L90011,2,69.04,138.08
29331,44777,TR0004,L90011,1,8.87,8.87
78059,44777,GO0002,L90011,1,84.3,84.3
84498,44777,BO0004,L90011,2,67.43,134.86
93648,44777,GO0003,L90011,2,69.04,138.08
102458,44777,TR0001,L90011,1,8.06,8.06
102779,44777,BO0003,L90011,2,23.29,46.58
22083,44778,GO0003,L90011,1,50.42,50.42
24476,44778,BO0001,L90011,2,14.74,29.48
24737,44778,BA0003,L90011,2,33.76,67.52
25692,44778,BO0003,L90011,2,23.29,46.58
25903,44778,BO0002,L90011,1,16.42,16.42
36223,44778,GO0001,L90011,2,162.26,324.52
76171,44778,BA0001,L90011,3,56.29,168.87
77531,44778,BA0001,L90011,1,50.42,50.42
92061,44778,BO0002,L90011,2,16.42,32.84
92608,44778,GO0003,L90011,1,86.85,86.85
100595,44778,TR0001,L90011,3,8.06,24.18
107205,44778,BO0004,L90011,2,86.85,173.7
10589,44779,BO0001,L90011,2,14.74,29.48
26937,44779,BA0002,L90011,5,11.62,58.1
40542,44779,GO0002,L90011,5,84.3,421.5
46117,44779,TR0004,L90011,4,8.87,35.48
53439,44779,BO0004,L90011,1,56.29,56.29
54067,44779,GO0003,L90011,1,56.29,56.29
58413,44779,BO0004,L90011,3,50.42,151.26
64128,44779,GO0003,L90011,2,50.42,100.84
65843,44779,GO0001,L90011,2,162.26,324.52
67380,44779,GO0003,L90011,2,69.04,138.08
70212,44779,GO0003,L90011,2,50.42,100.84
70461,44779,BA0001,L90011,1,21.71,21.71
74201,44779,BA0001,L90011,1,56.29,56.29
81155,44779,TR0004,L90011,1,8.87,8.87
83360,44779,BO0001,L90011,5,14.74,73.7
86190,44779,BA0001,L90011,2,86.85,173.7
101594,44779,GO0003,L90011,3,50.42,151.26
10307,44780,BO0002,L90011,3,16.42,49.26
22893,44780,BA0001,L90011,1,86.85,86.85
29445,44780,TR0002,L90011,2,5.37,10.74
53843,44780,GO0003,L90011,2,69.04,138.08
61226,44780,GO0001,L90011,2,162.26,324.52
72347,44780,GO0003,L90011,2,50.42,100.84
75695,44780,GO0001,L90011,1,162.26,162.26
86496,44780,TR0003,L90011,3,6.71,20.13
92694,44780,TR0003,L90011,2,6.71,13.42
98460,44780,TR0004,L90011,2,8.87,17.74
99680,44780,BO0001,L90011,2,14.74,29.48
101473,44780,GO0004,L90011,1,86.88,86.88
14954,44781,BO0004,L90011,2,86.85,173.7
20155,44781,BA0001,L90011,1,67.43,67.43
23510,44781,BO0002,L90011,1,16.42,16.42
31937,44781,BO0004,L90011,3,46.52,139.56
32331,44781,GO0003,L90011,3,50.42,151.26
38448,44781,BA0004,L90011,2,41.78,83.56
39040,44781,GO0001,L90011,1,162.26,162.26
50635,44781,BO0002,L90011,1,16.42,16.42
68552,44781,BA0001,L90011,5,50.42,252.1
76943,44781,BA0001,L90011,2,56.29,112.58
93380,44781,GO0004,L90011,3,86.88,260.64
101548,44781,GO0004,L90011,1,86.88,86.88
19770,44782,GO0003,L90011,1,50.42,50.42
20223,44782,TR0003,L90011,2,6.71,13.42
24128,44782,BO0004,L90011,1,46.52,46.52
27266,44782,TR0001,L90011,3,8.06,24.18
43643,44782,TR0004,L90011,3,8.87,26.61
56921,44782,BO0003,L90011,2,23.29,46.58
72532,44782,GO0001,L90011,4,162.26,649.04
79792,44782,BO0002,L90011,2,16.42,32.84
83354,44782,GO0001,L90011,1,162.26,162.26
109194,44782,BA0001,L90011,2,67.43,134.86
10101,44783,GO0004,L90011,2,86.88,173.76
11818,44783,BO0004,L90011,3,86.85,260.55
15164,44783,GO0001,L90011,2,162.26,324.52
26439,44783,GO0002,L90011,1,84.3,84.3
36485,44783,TR0002,L90011,1,5.37,5.37
45712,44783,GO0002,L90011,5,84.3,421.5
61361,44783,GO0003,L90011,2,67.43,134.86
76209,44783,BA0002,L90011,1,11.62,11.62
77052,44783,BA0001,L90011,4,50.42,201.68
86313,44783,GO0001,L90011,3,162.26,486.78
107596,44783,GO0003,L90011,2,50.42,100.84
11821,44784,TR0002,L90011,1,5.37,5.37
17775,44784,BA0002,L90011,3,11.62,34.86
32017,44784,BA0001,L90011,2,21.71,43.42
33351,44784,BA0001,L90011,2,86.85,173.7
39081,44784,BO0002,L90011,2,16.42,32.84
45499,44784,TR0003,L90011,2,6.71,13.42
46724,44784,GO0003,L90011,1,56.29,56.29
64288,44784,TR0002,L90011,2,5.37,10.74
66557,44784,BA0004,L90011,2,41.78,83.56
70676,44784,GO0003,L90011,1,69.04,69.04
74345,44784,BA0001,L90011,2,21.71,43.42
77511,44784,TR0002,L90011,2,5.37,10.74
84965,44784,GO0001,L90011,1,162.26,162.26
97654,44784,BA0001,L90011,1,56.29,56.29
25909,44785,BO0004,L90011,3,50.42,151.26
35866,44785,BO0001,L90011,1,14.74,14.74
63361,44785,GO0001,L90011,2,162.26,324.52
70662,44785,GO0003,L90011,1,50.42,50.42
92548,44785,BA0001,L90011,3,21.71,65.13
99913,44785,TR0004,L90011,1,8.87,8.87
102141,44785,GO0001,L90011,2,162.26,324.52
103585,44785,BO0004,L90011,2,67.43,134.86
107498,44785,GO0004,L90011,5,86.88,434.4
13014,44786,GO0003,L90011,5,69.04,345.2
18656,44786,GO0003,L90011,1,69.04,69.04
25724,44786,GO0003,L90011,1,86.85,86.85
26173,44786,BO0004,L90011,2,50.42,100.84
29877,44786,BA0001,L90011,1,67.43,67.43
51078,44786,GO0001,L90011,2,162.26,324.52
73637,44786,GO0003,L90011,1,69.04,69.04
85179,44786,BA0001,L90011,1,21.71,21.71
91532,44786,TR0001,L90011,2,8.06,16.12
97009,44786,GO0003,L90011,2,69.04,138.08
100033,44786,BO0004,L90011,2,67.43,134.86
22242,44787,BO0004,L90011,2,50.42,100.84
24726,44787,TR0003,L90011,5,6.71,33.55
46225,44787,BO0004,L90011,1,67.43,67.43
74996,44787,BO0004,L90011,2,46.52,93.04
77140,44787,TR0002,L90011,4,5.37,21.48
78197,44787,BO0004,L90011,3,50.42,151.26
80544,44787,BO0004,L90011,1,86.85,86.85
88193,44787,GO0003,L90011,2,50.42,100.84
93250,44787,TR0004,L90011,1,8.87,8.87
33920,44788,GO0003,L90011,1,67.43,67.43
38252,44788,BA0001,L90011,2,56.29,112.58
55012,44788,BA0001,L90011,1,21.71,21.71
58852,44788,BA0001,L90011,1,56.29,56.29
60677,44788,GO0003,L90011,2,56.29,112.58
76225,44788,GO0003,L90011,2,67.43,134.86
81512,44788,BA0003,L90011,3,33.76,101.28
94316,44788,TR0002,L90011,1,5.37,5.37
108714,44788,TR0003,L90011,2,6.71,13.42
14131,44789,GO0001,L90011,1,162.26,162.26
25439,44789,GO0003,L90011,2,69.04,138.08
33122,44789,GO0003,L90011,5,69.04,345.2
41352,44789,BO0003,L90011,2,23.29,46.58
41466,44789,BA0001,L90011,2,50.42,100.84
56584,44789,BA0004,L90011,5,41.78,208.9
60878,44789,GO0001,L90011,2,162.26,324.52
69783,44789,BA0001,L90011,3,50.42,151.26
70411,44789,BA0001,L90011,2,21.71,43.42
86013,44789,GO0003,L90011,1,67.43,67.43
98782,44789,GO0003,L90011,4,86.85,347.4
16443,44790,BA0001,L90011,2,67.43,134.86
19737,44790,BO0002,L90011,1,16.42,16.42
23561,44790,GO0003,L90011,5,86.85,434.25
26484,44790,TR0001,L90011,2,8.06,16.12
32902,44790,GO0003,L90011,2,86.85,173.7
46857,44790,TR0004,L90011,2,8.87,17.74
48584,44790,BO0004,L90011,2,50.42,100.84
68888,44790,BA0001,L90011,2,50.42,100.84
91874,44790,GO0003,L90011,1,50.42,50.42
99183,44790,GO0003,L90011,2,56.29,112.58
10142,44791,BA0001,L90011,1,86.85,86.85
17733,44791,BO0002,L90011,2,16.42,32.84
18882,44791,BA0001,L90011,4,86.85,347.4
22793,44791,BA0003,L90011,1,33.76,33.76
22919,44791,GO0001,L90011,1,162.26,162.26
35798,44791,TR0004,L90011,2,8.87,17.74
49540,44791,BO0004,L90011,3,46.52,139.56
58464,44791,BO0004,L90011,4,46.52,186.08
73310,44791,GO0003,L90011,2,69.04,138.08
92322,44791,GO0001,L90011,2,162.26,324.52
101218,44791,BA0003,L90011,2,33.76,67.52
13696,44792,GO0002,L90011,1,84.3,84.3
14403,44792,BO0003,L90011,3,23.29,69.87
16668,44792,BO0004,L90011,1,56.29,56.29
27395,44792,BO0004,L90011,1,56.29,56.29
36775,44792,GO0002,L90011,2,84.3,168.6
39760,44792,BO0003,L90011,3,23.29,69.87
54623,44792,BO0002,L90011,2,16.42,32.84
63204,44792,GO0001,L90011,2,162.26,324.52
83685,44792,BA0001,L90011,1,56.29,56.29
91160,44792,BA0001,L90011,3,86.85,260.55
22225,44793,BO0004,L90011,1,67.43,67.43
25546,44793,GO0004,L90011,1,86.88,86.88
29515,44793,GO0003,L90011,2,86.85,173.7
38517,44793,GO0003,L90011,1,86.85,86.85
39064,44793,BO0001,L90011,1,14.74,14.74
51007,44793,BA0001,L90011,1,21.71,21.71
55448,44793,BO0004,L90011,3,86.85,260.55
67832,44793,TR0001,L90011,1,8.06,8.06
74710,44793,GO0003,L90011,2,69.04,138.08
98064,44793,BO0004,L90011,1,86.85,86.85
98258,44793,BO0001,L90011,1,14.74,14.74
102502,44793,TR0001,L90011,1,8.06,8.06
55395,44794,BA0002,L90011,1,11.62,11.62
55812,44794,BO0004,L90011,1,50.42,50.42
56264,44794,GO0004,L90011,1,86.88,86.88
59448,44794,TR0001,L90011,2,8.06,16.12
82613,44794,BO0001,L90011,2,14.74,29.48
83462,44794,TR0001,L90011,1,8.06,8.06
84476,44794,TR0001,L90011,5,8.06,40.3
92456,44794,TR0003,L90011,1,6.71,6.71
96257,44794,TR0001,L90011,1,8.06,8.06
104697,44794,BA0001,L90011,2,86.85,173.7
28449,44795,GO0003,L90011,2,56.29,112.58
37898,44795,BA0001,L90011,3,50.42,151.26
40849,44795,GO0002,L90011,2,84.3,168.6
44795,44795,GO0001,L90011,2,162.26,324.52
59572,44795,GO0003,L90011,2,56.29,112.58
63069,44795,BO0002,L90011,2,16.42,32.84
67331,44795,GO0003,L90011,1,69.04,69.04
68369,44795,GO0003,L90011,1,69.04,69.04
91992,44795,TR0002,L90011,1,5.37,5.37
92199,44795,TR0003,L90011,2,6.71,13.42
94437,44795,BO0002,L90011,4,16.42,65.68
11254,44796,BA0001,L90011,2,86.85,173.7
36381,44796,BA0004,L90011,3,41.78,125.34
48191,44796,GO0003,L90011,1,67.43,67.43
51121,44796,BA0001,L90011,2,67.43,134.86
53377,44796,TR0003,L90011,1,6.71,6.71
56955,44796,GO0001,L90011,1,162.26,162.26
62403,44796,BA0001,L90011,1,56.29,56.29
78662,44796,TR0004,L90011,1,8.87,8.87
85792,44796,TR0003,L90011,3,6.71,20.13
10380,44797,GO0002,L90011,2,84.3,168.6
31795,44797,BO0004,L90011,2,56.29,112.58
34371,44797,GO0003,L90011,4,69.04,276.16
50093,44797,BO0001,L90011,1,14.74,14.74
84734,44797,GO0003,L90011,1,67.43,67.43
93113,44797,BO0004,L90011,2,67.43,134.86
95351,44797,GO0003,L90011,3,69.04,207.12
101676,44797,BO0004,L90011,2,50.42,100.84
106784,44797,GO0003,L90011,3,69.04,207.12
28944,44798,GO0001,L90011,1,162.26,162.26
46615,44798,GO0003,L90011,1,69.04,69.04
49544,44798,GO0001,L90011,2,162.26,324.52
71512,44798,GO0004,L90011,2,86.88,173.76
74429,44798,GO0001,L90011,2,162.26,324.52
81169,44798,TR0004,L90011,1,8.87,8.87
85813,44798,GO0003,L90011,5,56.29,281.45
97879,44798,GO0002,L90011,2,84.3,168.6
109622,44798,TR0002,L90011,2,5.37,10.74
16260,44799,BA0001,L90011,2,67.43,134.86
17974,44799,GO0003,L90011,1,86.85,86.85
26752,44799,GO0003,L90011,2,69.04,138.08
43296,44799,GO0003,L90011,3,67.43,202.29
66989,44799,GO0001,L90011,5,162.26,811.3
71873,44799,BA0001,L90011,5,67.43,337.15
76433,44799,GO0002,L90011,4,84.3,337.2
78480,44799,GO0002,L90011,1,84.3,84.3
90524,44799,BA0001,L90011,2,21.71,43.42
92534,44799,TR0001,L90011,2,8.06,16.12
102620,44799,GO0003,L90011,1,56.29,56.29
17249,44800,BO0003,L90011,1,23.29,23.29
25953,44800,BO0003,L90011,1,23.29,23.29
28531,44800,BO0003,L90011,1,23.29,23.29
49826,44800,TR0002,L90011,1,5.37,5.37
51391,44800,TR0003,L90011,2,6.71,13.42
54786,44800,TR0002,L90011,5,5.37,26.85
65837,44800,BA0003,L90011,5,33.76,168.8
70325,44800,BO0004,L90011,2,46.52,93.04
73041,44800,BO0001,L90011,3,14.74,44.22
93498,44800,GO0004,L90011,2,86.88,173.76
106142,44800,BO0004,L90011,1,86.85,86.85
10740,44801,BA0003,L90011,4,33.76,135.04
16640,44801,GO0004,L90011,1,86.88,86.88
37843,44801,GO0003,L90011,5,69.04,345.2
41889,44801,BA0001,L90011,2,67.43,134.86
43252,44801,GO0002,L90011,2,84.3,168.6
51068,44801,TR0004,L90011,4,8.87,35.48
57243,44801,BA0001,L90011,5,56.29,281.45
57904,44801,BA0001,L90011,5,67.43,337.15
61665,44801,BO0001,L90011,2,14.74,29.48
79616,44801,BO0004,L90011,2,50.42,100.84
96159,44801,GO0003,L90011,1,50.42,50.42
102518,44801,GO0003,L90011,1,86.85,86.85
104719,44801,GO0003,L90011,1,69.04,69.04
16207,44802,BO0001,L90011,5,14.74,73.7
27660,44802,BO0004,L90011,4,67.43,269.72
64915,44802,BO0004,L90011,2,86.85,173.7
68387,44802,GO0003,L90011,2,56.29,112.58
84181,44802,GO0002,L90011,1,84.3,84.3
94518,44802,TR0001,L90011,1,8.06,8.06
96884,44802,BO0003,L90011,1,23.29,23.29
108165,44802,BA0004,L90011,5,41.78,208.9
109295,44802,GO0003,L90011,2,56.29,112.58
14595,44803,GO0003,L90011,2,69.04,138.08
15985,44803,GO0002,L90011,2,84.3,168.6
34675,44803,TR0004,L90011,2,8.87,17.74
36901,44803,GO0003,L90011,1,69.04,69.04
65983,44803,GO0003,L90011,1,69.04,69.04
67036,44803,GO0003,L90011,1,50.42,50.42
69093,44803,BA0001,L90011,3,50.42,151.26
69365,44803,BO0004,L90011,2,56.29,112.58
92963,44803,GO0002,L90011,1,84.3,84.3
105574,44803,BO0004,L90011,2,67.43,134.86
31906,44804,BO0004,L90011,4,56.29,225.16
32319,44804,BO0002,L90011,1,16.42,16.42
36473,44804,BA0001,L90011,2,86.85,173.7
51415,44804,GO0003,L90011,2,50.42,100.84
65234,44804,BO0004,L90011,3,67.43,202.29
71890,44804,GO0003,L90011,2,50.42,100.84
94736,44804,GO0003,L90011,2,67.43,134.86
107502,44804,TR0001,L90011,1,8.06,8.06
20703,44805,TR0003,L90011,2,6.71,13.42
27334,44805,TR0002,L90011,2,5.37,10.74
35194,44805,GO0003,L90011,1,69.04,69.04
45363,44805,BO0003,L90011,1,23.29,23.29
48099,44805,BA0001,L90011,1,56.29,56.29
50523,44805,GO0001,L90011,2,162.26,324.52
66286,44805,TR0002,L90011,1,5.37,5.37
68595,44805,GO0002,L90011,1,84.3,84.3
77838,44805,BO0004,L90011,1,56.29,56.29
83309,44805,BO0004,L90011,2,86.85,173.7
83617,44805,BO0001,L90011,3,14.74,44.22
83924,44805,GO0003,L90011,1,67.43,67.43
97912,44805,BO0003,L90011,4,23.29,93.16
16804,44806,GO0003,L90011,2,86.85,173.7
23138,44806,BO0004,L90011,2,86.85,173.7
28995,44806,TR0001,L90011,4,8.06,32.24
30110,44806,GO0002,L90011,1,84.3,84.3
34024,44806,GO0001,L90011,3,162.26,486.78
54649,44806,BO0004,L90011,1,86.85,86.85
63260,44806,BO0004,L90011,1,50.42,50.42
98988,44806,BO0001,L90011,2,14.74,29.48
100309,44806,BA0001,L90011,5,50.42,252.1
102153,44806,GO0001,L90011,1,162.26,162.26
107893,44806,BO0003,L90011,2,23.29,46.58
109162,44806,GO0003,L90011,3,69.04,207.12
109585,44806,TR0001,L90011,2,8.06,16.12
32438,44807,GO0003,L90011,1,69.04,69.04
37721,44807,BA0001,L90011,4,86.85,347.4
38219,44807,GO0001,L90011,5,162.26,811.3
40997,44807,GO0003,L90011,1,56.29,56.29
45358,44807,GO0003,L90011,1,69.04,69.04
45759,44807,BO0004,L90011,1,56.29,56.29
70809,44807,BA0001,L90011,2,21.71,43.42
80248,44807,GO0003,L90011,1,69.04,69.04
90405,44807,BO0003,L90011,1,23.29,23.29
96201,44807,BO0002,L90011,2,16.42,32.84
103058,44807,BO0004,L90011,1,50.42,50.42
15503,44808,GO0003,L90011,2,67.43,134.86
16904,44808,TR0004,L90011,2,8.87,17.74
17882,44808,BO0003,L90011,1,23.29,23.29
27379,44808,GO0002,L90011,2,84.3,168.6
33551,44808,GO0003,L90011,1,67.43,67.43
33950,44808,GO0003,L90011,2,50.42,100.84
40876,44808,GO0003,L90011,2,69.04,138.08
45425,44808,GO0003,L90011,1,67.43,67.43
56483,44808,BO0004,L90011,5,67.43,337.15
70348,44808,BA0002,L90011,1,11.62,11.62
70565,44808,BO0003,L90011,4,23.29,93.16
80587,44808,BO0004,L90011,3,86.85,260.55
103024,44808,TR0003,L90011,1,6.71,6.71
13115,44809,GO0004,L90011,1,86.88,86.88
15288,44809,GO0003,L90011,2,69.04,138.08
15934,44809,BA0004,L90011,1,41.78,41.78
17041,44809,GO0003,L90011,1,69.04,69.04
28373,44809,GO0003,L90011,1,67.43,67.43
30502,44809,BA0001,L90011,1,67.43,67.43
59984,44809,BA0001,L90011,1,50.42,50.42
75709,44809,BA0001,L90011,3,67.43,202.29
84434,44809,GO0003,L90011,4,67.43,269.72
90890,44809,TR0004,L90011,3,8.87,26.61
94747,44809,GO0003,L90011,1,86.85,86.85
106690,44809,TR0002,L90011,2,5.37,10.74
15301,44810,BA0001,L90011,1,67.43,67.43
34197,44810,BA0001,L90011,1,56.29,56.29
44456,44810,GO0003,L90011,2,56.29,112.58
45962,44810,BO0004,L90011,2,86.85,173.7
52088,44810,GO0003,L90011,1,69.04,69.04
71609,44810,GO0003,L90011,2,56.29,112.58
